Vforce,Charge
2.6653E+0,591.2440E-12
2.6815E+0,596.3010E-12
2.6954E+0,601.3128E-12
2.7128E+0,606.2368E-12
2.7293E+0,611.2561E-12
2.7420E+0,616.1650E-12
2.7603E+0,621.1062E-12
2.7752E+0,626.0007E-12
2.7904E+0,630.8493E-12
2.8048E+0,635.6691E-12
2.8175E+0,640.4409E-12
2.8347E+0,645.1668E-12
2.8471E+0,649.9996E-12
2.8656E+0,654.9291E-12
2.8785E+0,659.7428E-12
2.8960E+0,664.4234E-12
2.9073E+0,669.2082E-12
2.9240E+0,674.0486E-12
2.9404E+0,678.9719E-12
2.9549E+0,683.7794E-12
2.9702E+0,688.6177E-12
2.9860E+0,693.5287E-12
3.0027E+0,698.5747E-12
3.0160E+0,703.6091E-12
3.0268E+0,708.4776E-12
3.0154E+0,712.0071E-12
2.9960E+0,714.3924E-12
2.9810E+0,716.7215E-12
2.9696E+0,719.0430E-12
2.9508E+0,721.1170E-12
2.9348E+0,723.0382E-12
2.9215E+0,724.8620E-12
2.9052E+0,726.7022E-12
2.8905E+0,728.3704E-12
2.8779E+0,729.9172E-12
2.8587E+0,731.3289E-12
2.8444E+0,732.7078E-12
2.8285E+0,734.1319E-12
2.8142E+0,735.4271E-12
2.8021E+0,736.5879E-12
2.7852E+0,737.7083E-12
2.7706E+0,738.7793E-12
2.7582E+0,739.7900E-12
2.7418E+0,740.8178E-12
2.7231E+0,741.7531E-12
2.7098E+0,742.5725E-12
2.6947E+0,743.3213E-12
2.6799E+0,744.0824E-12
2.6635E+0,744.8182E-12
2.6503E+0,745.4833E-12
2.6327E+0,746.1423E-12
2.6180E+0,746.6854E-12
2.6019E+0,747.2032E-12
2.5898E+0,747.6873E-12
2.5719E+0,748.1166E-12
2.5617E+0,748.5261E-12
2.5469E+0,748.9382E-12
2.5290E+0,749.2537E-12
2.5133E+0,749.5247E-12
2.4980E+0,749.7497E-12
2.4851E+0,750.0124E-12
2.4672E+0,750.2436E-12
2.4540E+0,750.3404E-12
2.4365E+0,750.4036E-12
2.4209E+0,750.5189E-12
2.4079E+0,750.6342E-12
2.3910E+0,750.7009E-12
2.3793E+0,750.6523E-12
2.3675E+0,750.6209E-12
2.3493E+0,750.6265E-12
2.3351E+0,750.5890E-12
2.3181E+0,750.4705E-12
2.3028E+0,750.3116E-12
2.2871E+0,750.1444E-12
2.2726E+0,750.0033E-12
2.2554E+0,749.8280E-12
2.2409E+0,749.5833E-12
2.2237E+0,749.3319E-12
2.2122E+0,749.0715E-12
2.1976E+0,748.7946E-12
2.1798E+0,748.5157E-12
2.1647E+0,748.1806E-12
2.1498E+0,747.8050E-12
2.1349E+0,747.4679E-12
2.1248E+0,747.1512E-12
2.1033E+0,746.7544E-12
2.0892E+0,746.2417E-12
2.0703E+0,745.7729E-12
2.0578E+0,745.3692E-12
2.0462E+0,744.9649E-12
2.0290E+0,744.4899E-12
2.0167E+0,743.9697E-12
1.9983E+0,743.4639E-12
